,Customer_ID,Age,Gender,Country,Purchase_Amount,Purchase_Date,Product_Category,Satisfaction_Score,Churn
7207,1250,47,Male,UK,1864.2,2022-05-01,Home,5,1
7208,10736,40,Female,India,3890.86,2022-04-08,Clothing,3,1
7209,1078,38,Female,Canada,1291.87,2022-10-29,Electronics,2,1
7210,4123,43,Male,Germany,2624.59,2022-10-05,Electronics,3,1
7211,10089,64,Female,Australia,90.76,2023-05-21,Clothing,4,1
7212,8064,38,Male,India,3594.22,2023-03-08,Electronics,4,1
7213,9417,37,Male,UK,3323.56,2022-10-04,Home,5,1
7214,2209,40,Male,Canada,3913.09,2022-01-03,Electronics,5,1
7215,6153,21,Male,India,4364.62,2020-11-16,Home,3,0
7216,5898,38,Male,Australia,3669.16,2020-03-31,Sports,4,1
7217,3178,38,Female,Canada,4144.69,2020-11-10,Sports,3,1
7218,8610,18,Male,India,1401.1,2020-04-21,Beauty,5,1
7219,9895,32,Male,Canada,1388.36,2023-02-10,Clothing,3,0
7220,3544,34,Male,Germany,4693.65,2024-09-29,Home,1,1
7221,6522,31,Male,Canada,4530.16,2021-01-08,Home,5,1
7222,3370,36,Female,Australia,2516.74,2023-07-10,Home,4,1
7223,4281,41,Female,Canada,1516.07,2021-01-02,Electronics,2,1
7224,5710,51,Male,USA,4263.01,2021-01-12,Electronics,5,0
7225,1328,23,Female,India,1278.76,2022-04-08,Clothing,3,1
7226,6579,62,Male,USA,344.99,2022-04-04,Beauty,3,1
7227,5228,41,Other,Australia,3017.21,2021-11-04,Home,5,1
7228,7794,23,Male,India,265.58,2024-06-07,Electronics,4,0
7229,1120,22,Male,Australia,1585.06,2021-07-10,Electronics,5,1
7230,7749,24,Male,India,3942.15,2022-12-04,Home,3,1
7231,1964,50,Female,Canada,1123.69,2023-07-18,Sports,3,1
7232,5224,30,Male,Canada,4622.24,2021-05-09,Beauty,4,1
7233,4675,18,Male,India,4757.04,2021-12-22,Electronics,5,1
7234,6694,30,Male,India,3986.99,2021-11-16,Home,3,0
7235,3076,60,Male,Canada,4932.04,2020-09-03,Sports,4,0
7236,7865,44,Male,Canada,2419.2,2020-06-22,Home,5,1
7237,6643,24,Female,USA,2630.6,2020-02-05,Home,5,1
7238,9524,20,Male,UK,4098.92,2020-10-28,Sports,1,1
7239,6249,42,Other,India,2210.43,2023-03-27,Electronics,4,0
7240,2316,50,Male,Australia,1736.96,2024-08-01,Electronics,2,1
7241,2196,57,Female,Australia,2881.14,2022-06-04,Beauty,4,1
7242,4170,34,Female,UK,3117.13,2020-02-02,Beauty,5,1
7243,10621,62,Female,UK,3629.93,2024-11-21,Home,3,1
7244,1355,31,Female,India,3175.1,2021-01-16,Home,5,1
7245,10718,54,Female,India,3601.47,2021-02-27,Home,3,1
7246,1028,40,Male,Canada,3210.08,2024-09-02,Electronics,1,1
7247,2013,41,Male,UK,2142.45,2024-07-03,Clothing,2,0
7248,10019,46,Male,Canada,242.14,2024-08-29,Home,5,1
7249,3024,55,Other,Germany,3819.94,2024-07-18,Sports,1,1
7250,9490,44,Male,Australia,330.71,2021-12-26,Clothing,4,1
7251,6839,55,Male,Canada,4958.75,2023-08-11,Clothing,3,0
7252,6791,57,Other,USA,4056.52,2021-11-23,Electronics,4,1
7253,1754,62,Other,USA,3190.01,2021-08-17,Home,5,0
7254,9961,41,Female,USA,4816.34,2022-09-08,Electronics,3,1
7255,4735,40,Female,Germany,2868.59,2021-02-18,Electronics,2,1
7256,2238,48,Male,Canada,189.62,2022-05-23,Beauty,5,1
7257,2906,53,Male,Germany,2576.6,2020-11-14,Electronics,3,0
7258,8399,34,Female,India,1024.62,2022-11-14,Home,3,0
7259,8961,54,Female,Canada,1532.13,2022-01-27,Beauty,2,1
7260,10756,20,Male,USA,2027.72,2024-04-25,Clothing,3,1
7261,10410,53,Other,USA,3760.3,2023-12-28,Home,1,1
7262,5601,22,Male,USA,2266.11,2020-02-28,Home,5,1
7263,10549,63,Female,UK,2110.74,2020-06-25,Sports,5,0
7264,2460,32,Other,India,1160.85,2024-04-14,Electronics,3,1
7265,8669,41,Female,Canada,2469.3,2022-12-04,Electronics,4,1
7266,2416,23,Male,UK,866.15,2024-01-15,Electronics,5,1
7267,8766,27,Female,USA,935.47,2020-11-04,Electronics,5,0
7268,2428,49,Female,Australia,3664.92,2020-06-02,Home,2,0
7269,5378,40,Other,India,1384.01,2022-08-24,Beauty,5,0
7270,8529,41,Male,USA,217.3,2024-04-24,Electronics,3,1
7271,5474,34,Female,Canada,1390.23,2023-03-09,Beauty,5,0
7272,4071,63,Male,Canada,3012.15,2022-02-07,Sports,5,0
7273,1555,37,Male,USA,3976.92,2024-05-24,Electronics,4,0
7274,9547,61,Female,India,4790.65,2021-01-19,Home,4,1
7275,2563,58,Male,Canada,3604.21,2024-07-29,Home,2,1
7276,2040,32,Male,USA,1858.68,2022-01-17,Home,5,1
7277,3686,61,Male,Canada,1145.16,2021-09-15,Beauty,3,0
7278,3553,63,Female,Canada,212.96,2022-11-22,Beauty,5,0
7279,2779,39,Other,Canada,2952.28,2024-09-27,Home,5,1
7280,1075,41,Female,UK,2304.36,2023-10-26,Clothing,4,0
7281,5326,23,Male,USA,3227.36,2023-04-16,Home,3,1
7282,6835,21,Female,Canada,804.23,2023-10-15,Clothing,2,0
7283,6057,40,Male,Canada,1280.04,2024-07-27,Home,1,1
7284,3349,61,Male,Australia,1106.52,2024-09-22,Clothing,1,1
7285,3773,62,Female,USA,3887.09,2023-12-30,Home,3,1
7286,3262,36,Other,Canada,441.76,2020-01-06,Sports,5,1
7287,4229,62,Male,India,2846.6,2020-01-06,Beauty,4,0
7288,1392,48,Male,UK,217.55,2021-11-21,Electronics,5,1
7289,2108,61,Male,UK,2522.4,2022-03-05,Electronics,2,1
7290,5362,20,Female,UK,148.47,2024-06-29,Beauty,3,0
7291,6188,45,Male,UK,467.32,2024-11-16,Home,1,1
7292,9802,20,Female,USA,121.64,2022-06-09,Beauty,5,1
7293,6057,31,Other,India,1406.99,2023-06-08,Clothing,4,1
7294,4998,35,Male,Australia,1390.52,2023-11-25,Clothing,3,1
7295,9864,44,Female,Australia,4045.31,2021-12-27,Electronics,5,0
7296,7566,27,Male,India,741.28,2022-02-23,Beauty,5,1
7297,4677,41,Other,India,24.87,2021-09-08,Electronics,1,1
7298,6796,32,Male,UK,2819.31,2022-06-04,Home,1,1
7299,7363,36,Female,USA,3280.98,2020-01-23,Electronics,3,1
7300,9123,26,Male,Australia,1121.53,2022-03-17,Electronics,5,1
7301,9222,21,Male,Germany,2815.48,2020-06-09,Electronics,3,1
7302,8690,32,Female,Canada,3768.31,2023-05-02,Sports,4,0
7303,2400,41,Female,UK,1411.54,2020-09-22,Home,4,1
7304,5071,25,Female,Australia,2389.45,2020-03-23,Sports,5,0
7305,9808,41,Female,Australia,306.48,2020-06-16,Home,1,1
7306,3786,18,Male,Australia,369.94,2021-10-16,Clothing,2,1
7307,8169,24,Male,Canada,4897.52,2021-07-08,Clothing,3,1
7308,1870,48,Male,USA,1148.52,2020-12-09,Clothing,5,1
7309,5196,35,Female,Australia,1033.96,2020-01-12,Electronics,1,1
7310,10604,29,Male,USA,4852.85,2024-04-06,Home,3,1
7311,3739,41,Male,Germany,3505.28,2024-04-02,Electronics,4,1
7312,1940,47,Male,Australia,2719.14,2021-03-25,Electronics,5,0
7313,1340,50,Male,Canada,3346.28,2021-07-27,Sports,4,0
7314,8422,64,Other,USA,3404.6,2024-09-20,Clothing,1,1
7315,5133,24,Other,Australia,3698.35,2021-08-13,Clothing,1,0
7316,1659,45,Male,India,130.46,2021-05-04,Home,3,1
7317,10752,41,Other,USA,1770.57,2023-04-05,Electronics,4,1
7318,4457,20,Female,Canada,1123.22,2021-10-23,Home,3,1
7319,10848,60,Male,Canada,111.87,2021-04-09,Home,3,0
7320,3975,23,Male,Canada,1769.29,2022-06-28,Sports,1,1
7321,10241,48,Female,Canada,2888.95,2024-10-24,Electronics,5,0
7322,1453,55,Male,India,481.74,2021-09-08,Electronics,4,0
7323,10896,32,Other,USA,1177.65,2024-11-24,Sports,2,0
7324,9184,24,Male,USA,3015.44,2020-01-07,Electronics,4,1
7325,6442,60,Female,Canada,2686.29,2022-10-03,Clothing,3,1
7326,1818,47,Female,USA,4278.32,2023-04-01,Clothing,3,1
7327,5868,44,Male,USA,3851.77,2022-03-12,Electronics,2,1
7328,1012,34,Male,India,4810.86,2023-05-03,Home,3,0
7329,8727,35,Male,Canada,2784.56,2020-11-14,Electronics,2,1
7330,1920,39,Female,Germany,3341.57,2020-05-09,Sports,3,1
7331,5920,43,Female,Australia,4232.78,2020-04-18,Beauty,3,0
7332,3418,44,Male,Canada,4119.96,2020-08-06,Clothing,2,1
7333,10506,57,Other,Australia,3452.97,2021-05-20,Clothing,5,0
7334,7475,41,Female,Canada,2251.41,2021-03-04,Beauty,4,1
7335,3017,25,Female,India,1002.64,2021-10-03,Sports,3,0
7336,8957,38,Female,India,4324.69,2020-08-31,Home,1,1
7337,10420,46,Other,Australia,3771.6,2021-03-13,Home,2,1
7338,5792,60,Male,USA,4108.49,2020-11-02,Clothing,2,1
7339,7830,38,Female,USA,274.34,2022-06-19,Home,2,1
7340,3434,20,Male,India,1231.47,2024-06-08,Home,3,0
7341,3868,48,Male,Australia,1836.87,2023-07-02,Sports,4,1
7342,2438,44,Male,Germany,4110.94,2023-09-12,Home,1,1
7343,4543,63,Female,Canada,4410.88,2021-02-12,Electronics,2,0
7344,2781,44,Female,India,1066.91,2022-01-18,Sports,5,0
7345,7343,26,Other,India,3275.36,2020-01-01,Beauty,2,0
7346,3263,50,Female,Canada,72.02,2022-02-15,Clothing,2,0
7347,1211,50,Female,India,1752.65,2020-07-12,Sports,3,1
7348,9699,43,Male,USA,2176.68,2022-08-20,Home,2,1
7349,7159,45,Female,USA,3710.98,2023-10-19,Sports,1,1
7350,8027,61,Male,Canada,4405.85,2020-05-01,Electronics,2,1
7351,1331,60,Female,USA,1355.06,2020-12-29,Beauty,3,1
7352,7860,48,Other,Canada,2402.56,2022-10-24,Electronics,1,1
7353,9044,18,Male,USA,3060.97,2020-05-28,Sports,1,1
7354,9169,37,Male,Germany,1307.78,2022-12-20,Beauty,2,1
7355,9742,29,Male,UK,4920.46,2022-03-04,Beauty,5,1
7356,6720,34,Female,Canada,4316.76,2023-02-14,Sports,1,1
7357,10133,32,Female,India,1130.22,2024-09-03,Clothing,5,1
7358,1727,51,Male,USA,2293.7,2022-04-25,Home,1,0
7359,5975,41,Female,India,769.62,2020-08-25,Clothing,3,1
7360,4243,33,Male,Canada,2329.77,2023-03-07,Home,5,0
7361,1648,21,Female,India,3258.33,2021-12-30,Electronics,3,1
7362,6095,25,Other,USA,29.63,2021-04-02,Sports,2,1
7363,7614,51,Other,USA,4285.64,2021-04-29,Electronics,3,1
7364,8135,63,Male,Canada,2765.6,2023-01-10,Electronics,1,1
7365,2009,42,Other,India,4942.82,2024-10-20,Sports,3,0
7366,2550,32,Female,India,359.25,2022-04-28,Electronics,2,0
7367,9995,45,Female,USA,4073.24,2021-12-14,Clothing,5,0
7368,8492,26,Male,Australia,3855.8,2024-05-29,Beauty,2,0
7369,4401,19,Male,Germany,230.69,2022-12-06,Electronics,5,0
7370,8447,34,Other,India,1344.18,2020-12-09,Sports,1,1
7371,6424,27,Female,UK,4366.38,2023-09-24,Electronics,1,0
7372,5241,26,Female,USA,2351.5,2020-08-23,Clothing,5,0
7373,4161,48,Male,Australia,1707.05,2024-01-27,Sports,4,1
7374,5155,19,Female,USA,4480.23,2021-10-24,Electronics,5,1
7375,8478,41,Female,Australia,13.39,2021-01-10,Electronics,5,1
7376,9719,36,Male,UK,2102.18,2023-02-20,Clothing,3,1
7377,10215,34,Male,USA,3088.06,2022-08-29,Electronics,5,0
7378,7617,60,Other,USA,2846.98,2020-09-02,Home,5,1
7379,6660,41,Female,Germany,953.52,2023-07-01,Home,3,0
7380,9624,27,Male,Germany,2598.22,2021-07-19,Beauty,2,1
7381,2176,41,Female,India,3397.09,2021-11-29,Beauty,1,1
7382,8956,45,Male,USA,2716.87,2022-07-03,Home,3,0
7383,9592,55,Male,Canada,3264.54,2020-10-07,Home,4,1
7384,3233,41,Female,USA,908.43,2020-03-07,Home,2,1
7385,5700,45,Female,Germany,4080.67,2024-08-03,Home,3,1
7386,6906,41,Female,USA,1973.29,2024-04-05,Home,2,1
7387,8860,41,Female,Canada,4929.73,2024-04-06,Clothing,5,0
7388,8526,18,Male,India,371.93,2020-06-23,Sports,4,1
7389,6559,20,Female,USA,1591.73,2023-04-29,Home,2,0
7390,7732,32,Female,Germany,492.61,2020-10-11,Clothing,4,0
7391,3513,27,Male,Australia,2555.85,2020-10-31,Electronics,1,0
7392,8830,38,Other,USA,837.63,2022-05-24,Electronics,3,0
7393,10965,54,Male,Australia,3556.13,2022-03-03,Electronics,5,1
7394,7944,32,Other,Australia,4350.26,2021-02-10,Home,4,0
7395,8910,40,Other,Australia,659.86,2020-11-27,Electronics,5,0
7396,6649,31,Female,Germany,383.73,2020-10-31,Home,5,0
7397,2096,32,Male,UK,4314.46,2022-07-07,Electronics,3,0
7398,10120,27,Male,India,1487.0,2024-12-01,Electronics,3,0
7399,2951,26,Female,USA,1890.21,2021-10-30,Sports,1,1
7400,10746,61,Male,USA,715.33,2022-02-11,Home,1,0
7401,10186,56,Female,India,1839.23,2021-07-04,Sports,4,1
7402,8799,22,Male,Australia,772.15,2022-09-21,Electronics,5,1
7403,9804,42,Female,USA,3162.6,2023-09-22,Sports,5,0
7404,1595,59,Female,Canada,2243.82,2022-11-19,Home,5,1
7405,8875,43,Male,Canada,3834.33,2021-03-15,Beauty,5,0
7406,10033,25,Female,UK,1220.0,2020-09-14,Home,1,1
7407,5439,39,Male,Germany,2280.77,2022-02-21,Sports,5,1
7408,6972,42,Male,USA,927.38,2021-07-16,Clothing,3,0
7409,1858,41,Male,UK,4639.61,2024-12-19,Home,2,1
7410,6519,29,Male,USA,2370.65,2020-08-21,Electronics,5,1
7411,8385,26,Female,India,454.04,2020-01-26,Sports,3,1
7412,9636,27,Male,Germany,1000.21,2021-06-06,Electronics,3,1
7413,10980,41,Male,USA,44.04,2021-01-18,Electronics,2,1
7414,5317,27,Male,India,347.01,2024-04-08,Home,1,1
7415,4454,26,Female,USA,2392.57,2021-01-27,Home,5,1
7416,2030,43,Other,Canada,1354.18,2021-04-06,Sports,3,1
7417,10487,52,Male,USA,4800.75,2024-10-17,Sports,3,1
7418,8906,44,Female,India,442.32,2022-04-18,Electronics,3,1
7419,2447,48,Male,Australia,3866.52,2023-03-07,Home,5,0
7420,3850,36,Female,Canada,1237.84,2022-01-06,Home,2,0
7421,9106,60,Female,Canada,729.46,2020-04-19,Home,3,0
7422,8151,55,Other,Canada,4833.0,2024-02-07,Electronics,3,1
7424,10503,32,Male,Australia,2968.41,2020-07-24,Electronics,1,1
7425,7952,46,Male,Australia,3334.17,2022-12-30,Electronics,3,1
7426,5055,64,Other,Canada,4952.6,2020-07-28,Electronics,1,1
7427,6402,62,Male,USA,2762.64,2020-07-03,Home,3,1
7428,10281,22,Female,India,60.45,2021-08-24,Home,3,1
7429,2672,31,Male,India,143.24,2022-01-28,Sports,5,0
7430,5532,19,Male,Australia,3166.34,2023-11-07,Home,1,0
7431,5924,40,Female,Canada,3116.81,2022-01-14,Clothing,3,1
7432,7085,61,Female,Canada,3614.96,2022-06-09,Electronics,4,0
7433,8734,63,Other,USA,98.28,2021-02-02,Electronics,5,1
7434,5864,36,Male,Canada,4696.96,2021-06-28,Home,1,0
7435,10316,41,Female,India,2531.37,2022-06-25,Home,1,1
7436,2221,37,Other,USA,3072.56,2024-08-09,Beauty,1,1
7437,3860,64,Male,USA,308.31,2021-11-12,Electronics,5,0
7438,9428,44,Male,USA,4785.36,2022-09-04,Clothing,4,0
7439,10336,41,Male,USA,2594.26,2024-10-15,Electronics,5,0
7440,4253,34,Female,Australia,2598.5,2020-11-09,Home,5,0
7441,4782,42,Female,USA,4689.55,2020-08-15,Beauty,4,0
7442,7957,63,Other,Canada,4611.43,2021-10-19,Beauty,3,1
7443,1766,48,Male,Canada,711.64,2023-03-15,Electronics,2,1
7444,3681,45,Other,Australia,4621.04,2022-11-11,Home,4,1
7445,8710,41,Male,USA,3551.42,2024-06-12,Electronics,3,1
7446,8482,45,Male,USA,396.05,2021-11-22,Home,4,0
7447,6086,39,Other,USA,819.14,2020-10-26,Clothing,1,1
7448,8964,22,Female,UK,1771.39,2022-07-15,Electronics,2,1
7449,3665,61,Other,India,2705.52,2023-07-12,Sports,2,1
7450,10951,59,Female,India,3357.31,2022-12-09,Beauty,3,1
7451,4513,25,Male,India,656.16,2022-01-11,Clothing,3,0
7452,1495,55,Male,India,4101.85,2023-10-30,Electronics,5,0
7453,6822,45,Male,India,4151.43,2020-03-01,Clothing,5,0
7454,3072,64,Other,Germany,2992.49,2022-11-08,Sports,3,1
7455,8795,29,Other,Germany,4566.02,2020-11-03,Sports,4,0
7456,9529,42,Other,Australia,3971.4,2021-06-20,Electronics,4,0
7457,4949,55,Other,UK,718.93,2023-05-15,Clothing,5,1
7458,7033,61,Female,Australia,3892.72,2023-09-10,Electronics,4,1
7459,9328,32,Female,India,4742.61,2020-03-15,Home,3,0
7460,3555,61,Female,India,256.84,2024-08-03,Home,4,1
7461,7370,58,Female,Australia,4882.84,2023-12-12,Electronics,2,0
7462,5415,51,Female,India,362.54,2023-09-13,Beauty,2,1
7463,6959,62,Male,India,2371.92,2023-07-28,Electronics,5,0
7464,10107,30,Female,Canada,3756.41,2024-06-14,Home,4,1
7465,6993,25,Other,Germany,3847.41,2023-01-03,Beauty,4,1
7466,6021,30,Female,India,3540.7,2024-05-18,Clothing,3,1
7467,3907,53,Other,Canada,2411.43,2021-08-16,Electronics,2,1
7468,3914,23,Male,India,3080.3,2024-11-20,Home,2,1
7469,4870,55,Female,USA,3349.63,2024-07-31,Beauty,1,0
7470,10190,49,Male,Germany,2219.97,2021-08-31,Sports,1,0
7471,6085,38,Female,Germany,2776.27,2021-09-03,Electronics,5,1
7472,7546,61,Male,USA,4155.02,2022-10-17,Beauty,2,1
7473,1395,61,Female,USA,1220.83,2022-02-23,Electronics,5,0
7474,1938,41,Male,Canada,2377.63,2020-08-28,Home,4,1
7475,10828,24,Other,USA,453.36,2020-01-05,Electronics,4,1
7476,3510,43,Male,Australia,3280.9,2023-05-23,Sports,2,1
7477,5636,32,Male,Germany,574.62,2024-05-21,Home,3,1
7478,2649,41,Other,Canada,2145.51,2021-05-01,Home,5,0
7479,4690,59,Other,USA,656.13,2020-12-22,Beauty,3,1
7480,4435,40,Male,Canada,370.56,2021-01-28,Electronics,4,1
7481,4201,55,Female,UK,2157.71,2023-03-24,Beauty,3,1
7482,5179,58,Male,UK,1836.58,2023-11-15,Home,5,0
7483,9405,32,Female,India,1838.32,2021-01-03,Sports,5,1
7484,4237,41,Female,UK,648.43,2020-01-29,Home,4,1
7485,4862,57,Female,Germany,4709.63,2023-12-17,Electronics,1,1
7486,1058,33,Male,India,480.71,2022-08-23,Electronics,2,1
7487,5938,49,Other,UK,4403.5,2020-01-09,Home,1,1
7488,3971,54,Female,USA,3552.96,2023-05-08,Sports,5,1
7489,10719,35,Male,India,446.4,2024-01-08,Electronics,5,0
7490,9314,37,Female,Canada,2097.06,2020-11-29,Beauty,5,0
7491,10628,63,Other,India,4938.68,2022-08-07,Electronics,1,1
7492,10354,19,Female,USA,3040.34,2020-08-17,Sports,3,0
7493,4345,40,Male,UK,200.57,2021-01-27,Home,5,1
7494,3486,47,Female,India,2017.03,2023-08-24,Electronics,5,1
7495,1561,20,Female,Australia,2075.12,2023-09-16,Beauty,3,0
7496,4981,63,Female,Australia,3912.45,2022-02-17,Home,2,1
7497,7261,56,Female,USA,4538.9,2023-10-15,Electronics,3,0
7498,2737,64,Male,Germany,47.67,2024-08-25,Electronics,3,0
7499,10096,41,Male,Germany,1227.21,2024-05-29,Clothing,4,1
7500,4554,18,Female,UK,1141.41,2025-01-01,Beauty,5,0
7501,10918,58,Male,India,4978.26,2023-04-21,Sports,2,1
7502,10126,39,Male,UK,2575.75,2021-01-21,Clothing,1,0
7503,8095,46,Male,India,4339.07,2020-04-18,Electronics,5,1
7504,9266,31,Male,Australia,1843.18,2020-12-04,Beauty,2,1
7505,1294,41,Male,USA,3474.98,2023-05-08,Home,4,0
7506,9212,45,Other,UK,1076.22,2023-04-19,Home,5,0
7507,10230,38,Female,Germany,4514.82,2024-04-12,Beauty,3,1
7508,6330,62,Female,Canada,2003.3,2021-07-18,Clothing,5,1
7509,5655,49,Female,India,3920.49,2024-11-18,Home,4,1
7510,2109,23,Male,Australia,906.99,2023-12-31,Home,1,0
7511,4771,18,Male,USA,3314.82,2022-04-12,Home,5,1
7512,9563,38,Female,India,1728.37,2022-11-29,Sports,5,1
7513,7123,21,Female,USA,327.08,2020-08-09,Beauty,5,1
7514,8647,20,Other,India,1771.55,2020-10-23,Electronics,1,0
7515,2174,41,Male,Australia,2525.12,2024-08-28,Clothing,5,1
7516,2164,47,Male,Canada,334.69,2022-11-18,Electronics,2,1
7517,10284,48,Male,India,511.52,2022-07-15,Home,2,0
7518,10475,51,Male,Canada,2056.75,2024-09-20,Clothing,1,0
7519,10037,36,Other,Canada,1385.01,2023-05-10,Sports,1,0
7520,9712,37,Male,USA,1924.07,2022-09-21,Sports,4,1
7521,5466,40,Male,India,2034.55,2022-09-15,Electronics,5,1
7522,6538,57,Male,Canada,270.42,2021-04-29,Beauty,5,0
7523,8111,42,Female,USA,496.57,2020-05-09,Sports,3,1
7524,9434,32,Male,Australia,4164.91,2020-02-17,Sports,3,0
7525,3800,55,Female,Canada,394.95,2024-11-27,Electronics,1,0
7526,5607,40,Other,UK,3162.53,2022-04-06,Electronics,4,1
7527,8262,19,Male,USA,1801.9,2023-12-10,Home,1,0
7528,2541,32,Female,Canada,4825.3,2021-08-22,Home,5,1
7529,3765,61,Other,India,136.43,2022-02-08,Sports,1,0
7530,5491,52,Male,UK,4067.14,2021-07-24,Home,2,1
7531,4083,27,Female,USA,2202.97,2021-04-01,Electronics,3,1
7532,6356,31,Male,USA,470.56,2022-12-08,Home,5,1
7533,2857,44,Male,USA,950.13,2021-12-28,Beauty,3,1
7534,1769,31,Female,USA,1742.33,2023-01-04,Home,1,1
7535,2422,52,Female,India,1228.07,2024-04-18,Home,5,0
7536,9598,50,Other,USA,1493.47,2023-06-25,Electronics,4,1
7537,3972,18,Other,India,4541.7,2020-10-16,Home,1,1
7538,2872,51,Male,India,1485.14,2021-06-18,Sports,3,1
7539,6599,36,Female,Australia,1803.56,2024-04-03,Beauty,3,1
7540,3269,41,Female,India,3686.22,2021-03-11,Home,3,0
7541,6275,59,Male,Germany,3866.08,2022-04-07,Home,2,1
7542,5749,21,Female,India,37.51,2023-11-07,Sports,3,1
7543,7571,53,Other,Australia,3372.39,2023-01-24,Electronics,2,0
7544,10373,30,Female,Germany,2154.15,2020-09-07,Electronics,1,0
7545,6072,49,Male,UK,236.2,2020-08-28,Home,3,1
7546,10631,26,Male,Germany,955.91,2022-07-12,Electronics,1,1
7547,6463,56,Other,Australia,252.3,2020-10-31,Beauty,5,1
7548,8450,33,Other,Canada,1481.3,2021-07-10,Electronics,2,1
7549,9420,41,Other,USA,904.74,2024-05-30,Electronics,4,0
7550,4959,20,Female,USA,1601.57,2024-06-30,Beauty,3,1
7551,2313,37,Female,UK,2691.87,2022-10-14,Electronics,3,1
7552,8847,27,Female,Australia,3527.87,2022-09-17,Clothing,4,1
7553,2070,39,Male,India,2829.44,2024-05-14,Home,2,1
7554,10166,41,Male,India,3231.08,2024-01-03,Electronics,4,0
7555,10930,20,Male,USA,4261.02,2024-02-20,Home,2,1
7556,4285,28,Female,India,4306.03,2024-03-01,Sports,5,0
7557,9949,42,Female,UK,4233.96,2020-05-11,Beauty,5,0
7558,4095,59,Female,Australia,342.43,2023-11-26,Electronics,4,1
7559,1320,41,Male,Germany,880.88,2024-08-19,Home,5,1
7560,3321,25,Female,Canada,2262.79,2022-10-03,Clothing,5,1
7561,1555,26,Female,UK,1473.07,2021-01-10,Electronics,4,1
7562,5939,32,Male,Canada,224.18,2024-05-09,Clothing,3,0
7563,6432,49,Male,Australia,1082.63,2024-09-17,Sports,5,0
7564,2386,20,Male,USA,4864.86,2021-11-17,Home,2,1
7565,5763,21,Male,Australia,1408.1,2024-04-15,Home,5,0
7566,7854,47,Male,Canada,1804.03,2021-01-05,Home,3,1
7567,8637,30,Male,Germany,464.79,2023-12-06,Clothing,4,1
7568,5841,61,Other,USA,3456.78,2020-06-03,Electronics,3,0
7569,4867,38,Other,Canada,1774.53,2020-09-01,Home,2,1
7570,4793,58,Male,UK,67.27,2021-06-25,Electronics,2,1
7571,8373,63,Other,India,4827.06,2024-05-03,Home,4,0
7572,3513,36,Female,Germany,3775.88,2021-11-12,Electronics,3,0
7573,4803,56,Male,India,3493.83,2023-01-03,Beauty,3,1
7574,3327,41,Female,USA,4768.3,2023-05-14,Electronics,1,0
7575,9809,39,Female,Germany,1741.14,2022-06-15,Electronics,2,0
7576,3165,37,Male,Australia,3451.93,2023-12-22,Beauty,5,0
7577,4308,54,Male,India,634.14,2022-05-20,Beauty,5,0
7578,7452,48,Male,USA,3334.16,2023-12-15,Home,3,0
7579,9067,27,Other,USA,422.56,2021-11-03,Beauty,1,0
7580,8642,35,Other,Canada,194.68,2023-03-18,Electronics,2,0
7581,7404,60,Other,UK,1838.92,2020-03-28,Home,3,0
7582,1992,56,Male,India,433.49,2024-03-09,Sports,3,0
7583,6424,63,Female,USA,2040.81,2023-04-06,Electronics,1,1
7584,10569,37,Male,USA,2375.35,2023-04-27,Electronics,5,1
7585,5381,35,Other,Australia,2918.84,2023-02-11,Clothing,1,1
7586,4174,28,Female,India,52.13,2020-01-13,Home,3,1
7587,5782,39,Female,Canada,495.57,2022-05-30,Clothing,5,1
7588,10497,61,Male,India,2873.06,2022-09-20,Electronics,4,0
7589,6560,35,Female,UK,3120.03,2024-08-28,Clothing,2,1
7590,8460,51,Male,India,357.55,2023-03-26,Sports,5,1
7591,4078,40,Other,Australia,2472.02,2023-04-19,Clothing,4,1
7592,3983,18,Female,UK,3817.4,2020-11-15,Home,3,0
7593,8259,27,Male,USA,119.95,2020-10-18,Home,1,1
7594,7054,18,Female,India,1772.45,2024-06-27,Home,4,0
7595,3523,55,Female,Canada,1295.81,2021-09-14,Home,3,1
7596,10677,56,Female,USA,4525.16,2022-02-11,Sports,4,1
7597,5581,41,Other,UK,521.91,2024-08-10,Home,5,0
7598,6609,26,Male,Australia,1250.98,2024-02-09,Home,4,1
7599,3001,48,Male,USA,4441.45,2024-08-01,Home,2,1
7600,2387,24,Other,Canada,1318.59,2022-04-19,Home,3,1
7601,7552,34,Male,USA,2422.41,2022-07-12,Sports,4,1
7602,2030,52,Female,Canada,318.31,2023-12-27,Electronics,4,1
7603,10957,41,Male,UK,4916.96,2023-04-07,Home,4,1
7604,2220,54,Female,Canada,4037.21,2021-02-05,Clothing,5,1
7605,7035,35,Male,Canada,2989.21,2020-06-06,Electronics,4,1
7606,10810,50,Other,India,165.85,2021-01-18,Sports,4,1
7607,10455,21,Male,Canada,88.22,2021-02-01,Home,1,1
7608,7523,40,Other,Canada,2497.35,2020-02-25,Electronics,1,1
7609,9074,28,Female,India,1067.85,2023-01-01,Sports,3,0
7610,10063,26,Female,USA,2925.34,2022-08-27,Sports,5,0
7611,1834,47,Male,India,2790.06,2022-01-29,Home,5,1
7612,10110,25,Male,Germany,4112.58,2021-04-17,Electronics,1,0
7613,2724,57,Male,USA,1047.57,2023-04-18,Electronics,3,0
7614,7598,22,Other,Australia,2678.25,2024-06-14,Home,2,0
