Customer_ID,Age,Gender,Country,Purchase_Amount,Purchase_Date,Product_Category,Satisfaction_Score,Churn
3784,59,,,-379.84,2024-01-30 00:00:00,Elec,2,0
10407,51,Other,UK,2439.14,2024-01-19 00:00:00,,4,Yes
2695,48,F,,4984.46,2022-02-11 00:00:00,Beauty,1,0
2907,23,Female,U.S.A,4333.57,2022-10-11 00:00:00,Sports,4,0
5814,-1,Male,Canada,1205.14,2022-06-06 00:00:00,Sports,2,
1780,22,Other,Australia,1624.7,2024-08-30 00:00:00,Electronics,,No
2019,48,M,India,1633.48,2020-08-08 00:00:00,Beauty,3,No
2403,54,M,Canada,3537.98,2024-06-05 00:00:00,Clothing,4,
2426,32,Other,Ind,1376.23,2021-08-13 00:00:00,Sports,2,
9855,32,Female,India,312.88,2024-03-01 00:00:00,Electronics,3,1
6868,60,,,3609.09,2022-03-23 00:00:00,Home,10,Yes
1010,22,Female,Ind,2019.09,2023-03-28 00:00:00,Sports,3,0
7330,45,,Germany,-77.72,2020-05-22 00:00:00,Clothing,3,1
10230,50,,Germany,3845.29,2020-02-14 00:00:00,Home,,No
3825,28,M,Ind,2719.21,2021-03-26 00:00:00,Home,2,1
8464,60,,Australia,2191.53,2023-06-13 00:00:00,,3,No
4003,23,Other,UK,3203.39,2022-09-30 00:00:00,Beauty,3,
10267,40,,,2279.52,2021-11-12 00:00:00,Beauty,4,0
8195,57,Other,Australia,3066.31,2023-06-02 00:00:00,Elec,3,0
7720,19,Male,USA,4271.19,2023-12-02 00:00:00,Sports,10,0
4088,32,M,USA,2874.33,2023-08-10 00:00:00,Clothing,,
2789,40,Female,India,3127.8,2023-07-27 00:00:00,Beauty,1,No
4036,39,F,Canada,2876.21,2024-06-14 00:00:00,Electronics,2,
8377,26,Female,Australia,2421.49,2023-12-11 00:00:00,Home,3,0
8598,64,Female,UK,445.85,2020-05-26 00:00:00,Electronics,10,0
5838,57,F,Germany,1346.23,2022-03-03 00:00:00,Home,10,0
6872,47,M,Canada,3312.1,2024-05-24 00:00:00,Electronics,3,No
4653,33,,Germany,1840.12,2022-09-19 00:00:00,Home,5,No
5299,63,Male,,1733.71,2022-09-11 00:00:00,Beauty,4,1
10268,64,Female,UK,3675.98,2024-02-03 00:00:00,Electronics,3,1
1973,47,,Canada,-469.37,2022-12-08 00:00:00,Sports,4,Yes
8083,62,Female,Ind,3234.47,2020-01-17 00:00:00,Sports,4,No
6494,26,M,Ind,2190.75,2020-05-28 00:00:00,Clothing,1,
10491,18,M,Australia,1572.19,2024-04-27 00:00:00,Clothing,2,No
4406,55,Other,,1372.95,2023-05-20 00:00:00,,1,1
6150,25,M,Ind,450.82,2024-10-05 00:00:00,Elec,2,0
10350,35,M,Germany,1338.39,2022-10-12 00:00:00,Clothing,5,1
4129,44,Female,,1652.8,2021-12-17 00:00:00,Electronics,10,1
1104,35,Male,Australia,1905.97,2022-04-29 00:00:00,Home,1,1
8433,49,Female,India,3197.65,2022-07-06 00:00:00,Elec,4,Yes
8689,-1,,,1994.64,2022-12-22 00:00:00,Clothing,3,Yes
4567,49,M,Ind,3879.56,2024-04-08 00:00:00,Beauty,5,Yes
5348,,Other,Australia,3018.56,2024-04-17 00:00:00,Sports,2,
5390,62,Male,Australia,542.78,2024-10-10 00:00:00,Sports,1,Yes
7811,53,Other,Germany,1024.45,2024-02-19 00:00:00,Beauty,5,
2181,53,F,Germany,-64.13,2021-04-24 00:00:00,Sports,,No
5644,38,Other,UK,4701.47,2024-12-13 00:00:00,Electronics,1,No
6873,63,Other,U.S.A,4376.03,2024-09-07 00:00:00,,4,Yes
5394,49,,U.S.A,-33.62,2020-02-13 00:00:00,Beauty,,No
4534,48,M,USA,2657.42,2024-08-15 00:00:00,,1,No
6844,54,,Canada,4782.21,2024-01-19 00:00:00,Electronics,2,0
6939,33,M,,3609.29,2024-03-14 00:00:00,Elec,,Yes
7475,63,,,2204.97,2022-05-24 00:00:00,,10,Yes
2774,63,M,Ind,826.07,2020-12-20 00:00:00,Sports,,1
9283,31,M,Germany,1034.7,2024-09-19 00:00:00,Beauty,2,1
1446,41,M,Germany,3549.31,2024-12-25 00:00:00,Beauty,3,No
1108,42,Other,Ind,3793.16,2022-11-01 00:00:00,Elec,3,1
4239,63,F,UK,2407.81,2020-12-21 00:00:00,Elec,2,0
6931,52,M,UK,165.22,2022-06-13 00:00:00,Elec,10,Yes
5053,34,F,Canada,4636.28,2023-03-06 00:00:00,Beauty,2,0
5537,63,F,Australia,4146.2,2021-04-18 00:00:00,Sports,2,Yes
7361,59,Female,U.S.A,272.96,2024-06-09 00:00:00,Sports,5,
2245,62,Female,India,-188.0,2020-02-22 00:00:00,Sports,,Yes
3720,21,Male,Ind,2447.27,2024-05-15 00:00:00,Clothing,10,0
9469,28,,U.S.A,1062.78,2020-04-22 00:00:00,Clothing,1,No
8741,64,Female,Canada,1057.87,2024-07-01 00:00:00,,5,1
6105,32,M,USA,-20.28,2024-02-10 00:00:00,Home,10,1
3922,47,F,Germany,4743.62,2023-09-20 00:00:00,,4,0
3513,41,,Australia,4065.92,2022-03-25 00:00:00,Beauty,3,1
10030,19,Male,,126.09,2023-12-11 00:00:00,,1,No
3801,60,Female,USA,4321.29,2022-12-26 00:00:00,Sports,3,1
7981,51,Other,Germany,3256.26,2020-11-15 00:00:00,Beauty,10,
9221,40,,Canada,1289.93,2021-09-25 00:00:00,Elec,4,Yes
7502,48,Male,U.S.A,4291.88,2023-07-01 00:00:00,Electronics,2,
7038,54,M,U.S.A,2789.12,2021-02-04 00:00:00,Electronics,3,Yes
7229,30,,USA,4167.68,2023-08-16 00:00:00,Sports,2,
10449,50,F,Australia,2080.97,2020-01-05 00:00:00,Clothing,3,1
1364,24,M,Australia,2253.58,2024-01-09 00:00:00,,10,1
2800,49,M,Canada,1100.56,2023-06-12 00:00:00,Home,4,No
6958,24,,U.S.A,1632.31,2021-03-22 00:00:00,,3,
10096,59,Other,USA,2622.64,2020-02-08 00:00:00,Clothing,4,Yes
8436,55,Other,USA,4708.83,2020-07-18 00:00:00,Beauty,10,Yes
5793,61,,Ind,2800.65,2024-09-01 00:00:00,Clothing,1,1
9160,30,,,310.58,2020-01-21 00:00:00,Sports,5,1
1179,41,,UK,-461.52,2024-09-06 00:00:00,Elec,4,1
4873,45,F,Ind,4180.43,2023-01-02 00:00:00,Elec,3,
4960,49,Female,UK,1503.79,2022-03-06 00:00:00,Clothing,1,Yes
2186,60,M,Australia,1232.31,2020-05-28 00:00:00,Electronics,10,
1773,35,,UK,3904.02,2021-09-16 00:00:00,Sports,4,Yes
5460,51,Female,India,4699.5,2023-07-31 00:00:00,,3,Yes
1352,,F,Australia,3614.25,2020-03-26 00:00:00,Sports,,No
7943,51,M,UK,456.16,2023-01-30 00:00:00,,4,1
6202,55,Female,India,1652.58,2021-06-14 00:00:00,Sports,4,
6344,18,M,Canada,3676.69,2020-03-03 00:00:00,Clothing,2,
5507,60,Other,U.S.A,4488.09,2024-07-09 00:00:00,Electronics,3,1
5830,200,,U.S.A,4992.3,2021-11-22 00:00:00,Clothing,5,
1117,59,Other,U.S.A,2313.58,2021-07-03 00:00:00,Beauty,4,No
1481,48,Male,UK,4023.89,2022-03-24 00:00:00,Elec,1,
5287,200,F,U.S.A,-243.53,2021-02-11 00:00:00,Home,3,Yes
7802,18,,Germany,1072.04,2024-06-15 00:00:00,Home,5,1
9298,33,Female,U.S.A,1543.32,2023-04-11 00:00:00,Elec,3,1
5477,56,M,UK,4865.38,2024-10-06 00:00:00,Home,,No
7533,32,Male,UK,-481.33,2021-06-04 00:00:00,Elec,5,
1243,50,F,India,1194.11,2024-03-24 00:00:00,Beauty,5,Yes
8012,40,F,U.S.A,4617.27,2021-06-16 00:00:00,Beauty,4,0
1865,58,F,U.S.A,1186.73,2020-01-24 00:00:00,Beauty,2,Yes
10753,51,Female,,737.87,2020-04-04 00:00:00,Electronics,3,Yes
6329,34,,Australia,3515.49,2024-09-23 00:00:00,Sports,1,
1603,42,Other,USA,3599.36,2020-10-22 00:00:00,Elec,,0
6756,59,Male,India,2096.98,2022-08-27 00:00:00,,1,No
5018,23,Female,U.S.A,4708.05,2023-04-18 00:00:00,Beauty,2,
6192,48,M,Germany,614.89,2023-02-28 00:00:00,Home,1,1
3015,22,Female,Ind,4523.79,2021-06-16 00:00:00,Elec,3,0
10850,57,M,Germany,3655.29,2022-10-28 00:00:00,,1,1
4380,57,M,India,1525.15,2022-06-06 00:00:00,,,0
4770,47,F,U.S.A,3938.0,2023-05-09 00:00:00,Home,3,1
6829,22,Female,,232.61,2022-05-27 00:00:00,Elec,5,
2613,29,Other,,220.4,2021-01-19 00:00:00,Elec,4,0
2879,24,M,,4614.65,2024-03-29 00:00:00,Clothing,2,No
6372,62,F,Germany,21.29,2021-07-01 00:00:00,,2,
5108,30,Other,,-477.56,2023-11-30 00:00:00,Sports,10,0
10291,-1,Female,Germany,1639.67,2021-01-07 00:00:00,Beauty,1,1
10266,21,Other,USA,71.18,2023-04-02 00:00:00,Sports,3,Yes
9978,200,Female,UK,4246.7,2021-07-10 00:00:00,Beauty,,0
1148,59,M,USA,4574.81,2021-10-17 00:00:00,Home,4,
2754,20,Male,India,2153.35,2021-06-06 00:00:00,Sports,,1
8378,29,Male,Australia,1840.09,2022-04-14 00:00:00,Sports,1,
7681,18,,Germany,2464.72,2023-10-09 00:00:00,Beauty,,1
4756,44,,Ind,744.07,2023-12-03 00:00:00,Beauty,4,
10371,60,M,Ind,1138.81,2021-05-25 00:00:00,,3,0
10116,200,Other,India,55.37,2022-05-07 00:00:00,Sports,,0
6392,30,Female,,1955.48,2022-08-20 00:00:00,Elec,1,0
10795,34,Male,U.S.A,2864.3,2020-07-30 00:00:00,Beauty,1,1
4052,25,Female,India,4616.23,2022-07-15 00:00:00,Sports,,No
6692,49,M,U.S.A,3564.9,2021-09-16 00:00:00,Clothing,10,
5218,37,Other,Canada,3476.85,2020-12-10 00:00:00,Sports,4,No
5803,34,Female,India,1193.99,2022-10-31 00:00:00,Electronics,1,No
3377,51,Other,Germany,4385.61,2020-12-01 00:00:00,Sports,,No
6086,52,Male,Ind,4708.26,2023-09-25 00:00:00,,4,Yes
4182,52,Female,Canada,4627.45,2024-08-28 00:00:00,,,
4160,55,F,UK,-286.58,2023-07-05 00:00:00,Elec,,Yes
7576,59,Male,Germany,2823.93,2020-02-23 00:00:00,Clothing,3,
9903,41,Other,USA,3037.74,2021-08-27 00:00:00,Clothing,4,Yes
3586,35,M,U.S.A,1122.86,2024-12-03 00:00:00,Elec,3,
3648,200,F,USA,4958.27,2020-10-22 00:00:00,,3,0
8313,63,,Australia,1101.53,2024-04-29 00:00:00,,5,No
2717,,Female,Ind,691.36,2023-05-25 00:00:00,Home,4,1
6308,56,,Ind,2162.8,2021-12-01 00:00:00,Elec,2,No
8407,50,Male,India,1277.31,2021-01-22 00:00:00,Home,10,
1870,-1,Female,U.S.A,4582.16,2023-02-04 00:00:00,,5,1
4574,40,Female,,1920.42,2024-12-30 00:00:00,Electronics,5,No
6827,42,F,Ind,1755.82,2024-02-05 00:00:00,Beauty,4,
8986,54,F,U.S.A,2942.24,2022-10-28 00:00:00,Beauty,5,No
9462,44,F,Germany,-53.87,2024-04-16 00:00:00,Clothing,5,
10735,18,F,U.S.A,3662.03,2023-04-06 00:00:00,Clothing,10,Yes
9741,38,M,UK,3726.19,2023-09-16 00:00:00,Home,1,Yes
6769,-1,Other,India,2107.14,2020-02-06 00:00:00,,10,0
6733,27,F,U.S.A,4756.34,2023-06-08 00:00:00,Clothing,10,1
10904,48,Male,Australia,2686.37,2020-07-01 00:00:00,Sports,3,Yes
4240,61,Female,,3323.8,2020-10-18 00:00:00,Sports,2,
10554,42,,UK,4583.9,2024-11-16 00:00:00,Electronics,4,No
5893,37,F,U.S.A,3164.9,2024-03-25 00:00:00,,10,0
10476,19,Male,,1875.04,2020-03-10 00:00:00,Sports,1,No
1886,,M,,-363.76,2020-08-24 00:00:00,Electronics,,No
6854,32,Male,Ind,3505.65,2021-04-08 00:00:00,Home,,1
6318,45,,UK,4806.76,2023-02-15 00:00:00,Sports,2,No
3258,30,,UK,2086.29,2024-10-18 00:00:00,Electronics,10,1
5382,200,Male,USA,1368.73,2020-07-09 00:00:00,,10,
2785,31,M,India,2355.93,2022-07-18 00:00:00,Beauty,2,No
8727,200,,USA,3506.4,2024-03-09 00:00:00,Electronics,1,No
1295,19,M,Canada,-496.2,2024-03-07 00:00:00,Elec,,No
3597,51,Female,India,4379.66,2024-11-09 00:00:00,,4,
1680,52,F,Germany,4375.0,2021-02-04 00:00:00,Sports,3,Yes
5890,54,,India,2477.14,2020-11-12 00:00:00,Electronics,10,Yes
5298,42,Male,U.S.A,173.08,2021-12-18 00:00:00,Elec,1,
1324,,Other,Canada,3194.93,2020-08-09 00:00:00,Home,5,0
8952,32,Other,Germany,258.15,2021-10-19 00:00:00,Clothing,,0
1986,29,Female,UK,2291.51,2023-04-27 00:00:00,Beauty,10,1
4118,26,Other,,14.96,2024-11-08 00:00:00,Home,2,
1760,48,Female,Australia,2739.86,2020-10-18 00:00:00,Beauty,5,0
8758,31,F,India,1249.38,2022-08-06 00:00:00,Beauty,4,1
10228,46,Female,U.S.A,4070.45,2020-08-10 00:00:00,Elec,,No
1906,,M,USA,3899.7,2022-01-27 00:00:00,Electronics,,No
6499,60,M,,4991.61,2022-01-28 00:00:00,,3,0
1364,55,M,Ind,916.27,2023-12-11 00:00:00,Clothing,3,1
8769,59,,UK,-160.09,2023-12-01 00:00:00,Electronics,3,1
4413,25,M,Germany,1936.52,2020-02-07 00:00:00,Electronics,,Yes
9027,,M,UK,-41.28,2024-01-16 00:00:00,Sports,10,0
8939,20,M,Australia,481.75,2023-05-15 00:00:00,Electronics,10,Yes
10261,19,M,,2785.15,2022-07-14 00:00:00,Clothing,5,
4081,33,,,2756.72,2021-02-03 00:00:00,Home,10,1
6448,36,M,India,-261.7,2023-04-25 00:00:00,Elec,4,Yes
4258,47,M,Australia,1935.98,2023-10-15 00:00:00,Electronics,5,1
3107,58,F,India,2416.2,2024-06-15 00:00:00,Clothing,,
8928,33,,Germany,974.13,2022-10-26 00:00:00,Electronics,2,Yes
3933,48,M,Ind,4296.24,2023-03-02 00:00:00,Elec,3,
3829,45,Female,Germany,386.04,2022-09-24 00:00:00,Beauty,4,1
9633,21,F,,896.46,2024-02-05 00:00:00,Elec,5,1
6006,27,,Canada,363.47,2024-06-15 00:00:00,Electronics,10,No
2559,62,Other,,141.01,2021-05-27 00:00:00,Sports,5,1
2741,35,Male,India,4334.39,2022-02-20 00:00:00,Beauty,10,No
6830,64,,Germany,1028.23,2020-03-23 00:00:00,Clothing,5,
8523,49,F,Ind,3473.88,2024-12-27 00:00:00,Elec,5,0
1625,47,M,USA,1853.9,2024-09-10 00:00:00,Electronics,,
2690,53,F,,2997.3,2023-11-01 00:00:00,,5,No
9282,26,Male,UK,4604.97,2020-11-30 00:00:00,Beauty,2,0
7310,53,Male,Germany,4145.34,2021-10-20 00:00:00,Beauty,3,No
4006,46,,Germany,-120.57,2020-04-11 00:00:00,Home,10,1
5302,33,M,U.S.A,4148.61,2023-08-04 00:00:00,Beauty,5,No
2088,45,M,USA,1985.03,2022-04-04 00:00:00,Elec,2,0
7007,38,Female,Canada,1425.8,2022-11-20 00:00:00,Clothing,,No
5611,64,Male,USA,3198.13,2023-08-30 00:00:00,,10,Yes
10372,19,M,Australia,4726.14,2022-09-23 00:00:00,Electronics,4,Yes
8928,63,Male,,17.75,2020-06-02 00:00:00,Elec,4,
5490,52,Female,,3724.42,2021-07-13 00:00:00,Beauty,,
9378,45,Other,India,619.29,2024-04-25 00:00:00,,2,0
2597,53,Male,Germany,1590.75,2023-03-22 00:00:00,Clothing,10,No
4747,48,Female,Germany,4306.03,2022-07-31 00:00:00,Home,2,1
3670,50,Female,India,2501.9,2021-11-24 00:00:00,Electronics,10,0
9431,40,Female,USA,-128.99,2020-08-19 00:00:00,Sports,2,0
3580,58,F,Australia,2294.27,2023-02-18 00:00:00,Beauty,4,0
8432,34,,UK,3843.03,2023-04-23 00:00:00,Beauty,5,
9330,63,M,,2408.84,2024-01-19 00:00:00,Home,10,0
3506,-1,Male,UK,417.89,2021-01-22 00:00:00,Clothing,10,No
5725,18,,UK,1947.73,2021-09-23 00:00:00,Home,3,0
5300,59,F,,4583.9,2022-05-13 00:00:00,Clothing,5,1
10941,40,Male,UK,3120.12,2023-06-03 00:00:00,Electronics,10,0
9759,,,Australia,3514.38,2024-07-05 00:00:00,Beauty,1,
8002,44,F,Australia,3822.65,2023-05-03 00:00:00,Sports,2,
10073,42,M,India,-1.19,2022-03-19 00:00:00,Home,5,1
7131,49,Female,Ind,2698.45,2022-11-15 00:00:00,Elec,3,0
9831,36,,,1567.53,2023-05-02 00:00:00,Sports,5,0
5537,41,,,265.38,2022-11-08 00:00:00,Sports,1,0
3335,20,Male,,614.9,2022-05-04 00:00:00,Beauty,1,
5321,29,Female,USA,3796.38,2021-06-20 00:00:00,Beauty,5,0
3985,52,M,India,388.19,2021-07-12 00:00:00,,,
1559,32,Male,Australia,1218.3,2021-12-11 00:00:00,,,
1713,34,Other,Australia,1066.8,2023-07-11 00:00:00,Elec,,No
5593,200,Other,Germany,-232.53,2024-03-18 00:00:00,Sports,3,Yes
4988,49,Other,U.S.A,2041.87,2024-02-03 00:00:00,Electronics,5,
7203,24,M,Canada,3712.61,2020-08-26 00:00:00,Elec,2,Yes
1256,36,Other,Ind,-378.16,2020-10-15 00:00:00,Sports,3,No
9768,24,,,119.03,2021-01-02 00:00:00,Clothing,4,Yes
1037,22,Male,India,3461.03,2021-02-15 00:00:00,Elec,3,Yes
9652,57,,,2764.7,2022-11-11 00:00:00,,5,1
10632,38,Other,Germany,3433.86,2020-12-19 00:00:00,Clothing,5,1
2832,,Male,Ind,765.57,2024-04-14 00:00:00,Clothing,4,Yes
8600,,,Germany,3920.73,2024-05-01 00:00:00,Clothing,1,
6167,64,M,Germany,2139.29,2021-02-23 00:00:00,Home,5,0
1432,24,Female,Germany,2856.66,2023-08-31 00:00:00,,1,0
5151,54,,Australia,6.84,2022-02-20 00:00:00,Electronics,1,No
7411,40,F,Canada,627.67,2020-11-24 00:00:00,Home,2,
2751,28,Other,USA,3753.47,2024-02-02 00:00:00,Home,,Yes
5997,27,F,,731.5,2022-05-22 00:00:00,Clothing,1,1
6720,38,Female,Australia,8.91,2022-02-20 00:00:00,Electronics,3,0
8616,58,M,Australia,2784.62,2024-01-26 00:00:00,,,Yes
1256,50,,,2513.65,2024-01-03 00:00:00,Electronics,1,0
1671,37,M,India,2843.42,2024-08-14 00:00:00,Sports,,1
1489,50,Female,Ind,2900.68,2022-01-07 00:00:00,Elec,10,1
7889,57,F,UK,2251.09,2023-06-25 00:00:00,Home,10,
3096,52,,Germany,2215.76,2023-04-09 00:00:00,Elec,2,Yes
2682,51,Other,India,4582.91,2022-01-18 00:00:00,Elec,5,Yes
3460,53,Male,UK,2436.35,2022-01-17 00:00:00,Electronics,5,No
5529,44,M,Ind,2895.15,2024-11-29 00:00:00,,4,No
6121,36,Female,Australia,968.33,2023-07-26 00:00:00,Beauty,1,1
2975,60,,India,4291.01,2020-05-27 00:00:00,Elec,3,
4216,22,F,,-365.98,2021-09-12 00:00:00,Home,10,Yes
10581,46,Other,Germany,2564.75,2020-05-22 00:00:00,Elec,10,
5515,27,F,Ind,1611.18,2022-09-02 00:00:00,Electronics,4,1
6692,57,Other,Germany,2821.47,2020-03-11 00:00:00,Beauty,4,1
10776,30,,Ind,1480.95,2020-11-06 00:00:00,Elec,10,No
5939,46,Male,Canada,3447.28,2021-09-29 00:00:00,Beauty,2,No
6563,22,Male,India,-388.18,2021-04-11 00:00:00,Beauty,5,Yes
3963,29,Female,Germany,1732.39,2021-08-16 00:00:00,Clothing,1,
5529,30,Female,UK,4071.95,2020-02-10 00:00:00,,,1
7786,39,Other,Australia,876.1,2022-06-17 00:00:00,,,No
7200,57,Other,Australia,-209.87,2022-02-09 00:00:00,,1,
1976,32,Other,India,2230.88,2020-12-21 00:00:00,Sports,5,1
8345,30,Other,USA,4870.93,2023-03-13 00:00:00,Elec,,
1045,18,,USA,-147.13,2024-09-02 00:00:00,Elec,2,0
2193,55,,Germany,-114.69,2020-10-05 00:00:00,Sports,10,0
5512,60,Male,,2773.14,2024-02-03 00:00:00,Electronics,2,No
5943,62,Female,USA,875.37,2021-10-16 00:00:00,,2,0
7282,18,Female,U.S.A,1756.27,2022-08-26 00:00:00,Electronics,3,1
1246,28,M,India,4067.79,2024-07-20 00:00:00,Elec,1,No
4219,60,Female,U.S.A,593.67,2020-02-27 00:00:00,,10,
9983,57,Female,UK,3456.15,2020-06-16 00:00:00,Elec,2,Yes
1636,39,F,Canada,2274.67,2024-07-11 00:00:00,Sports,2,0
4775,52,F,India,4477.27,2023-04-04 00:00:00,Beauty,5,0
3421,61,M,India,4851.29,2021-01-07 00:00:00,Electronics,4,No
10280,23,Other,Australia,2167.28,2020-03-22 00:00:00,Elec,4,1
5183,45,M,UK,2715.56,2020-05-13 00:00:00,Clothing,4,0
1712,48,M,U.S.A,3602.13,2020-12-29 00:00:00,,1,
6845,25,Male,Germany,1252.71,2024-02-17 00:00:00,Clothing,3,1
6323,22,,Australia,747.07,2022-12-05 00:00:00,Sports,1,0
7032,59,Female,,4805.77,2020-09-18 00:00:00,Electronics,,0
4644,,Male,U.S.A,1879.38,2021-04-13 00:00:00,Electronics,5,
8773,61,,Germany,-491.25,2024-07-16 00:00:00,Elec,2,0
3108,34,Female,U.S.A,4107.45,2023-05-30 00:00:00,Elec,1,1
4614,55,M,Ind,2798.15,2020-04-01 00:00:00,,4,Yes
10434,26,Female,Canada,427.07,2020-01-19 00:00:00,Beauty,3,Yes
7957,27,Other,Ind,-334.23,2020-09-26 00:00:00,Electronics,5,0
6279,37,Other,Ind,1103.15,2021-07-30 00:00:00,Sports,2,No
5332,31,M,USA,4603.38,2024-10-20 00:00:00,Electronics,10,1
4900,31,F,Ind,4634.2,2022-05-13 00:00:00,Elec,3,Yes
8939,43,Other,UK,1210.52,2021-10-30 00:00:00,Electronics,1,No
7963,46,M,U.S.A,4097.62,2021-02-18 00:00:00,Clothing,1,Yes
5568,-1,Male,U.S.A,1930.15,2024-08-15 00:00:00,Sports,3,No
8838,44,F,,3098.9,2023-06-24 00:00:00,Home,3,0
2845,42,Other,Germany,1339.44,2024-09-30 00:00:00,Sports,2,No
1382,33,M,UK,2337.85,2024-11-01 00:00:00,Sports,10,0
5112,53,M,,1115.79,2023-08-18 00:00:00,Elec,4,No
8069,51,Male,,-163.87,2020-01-16 00:00:00,Home,10,No
4810,33,Male,USA,266.58,2021-09-11 00:00:00,,10,No
2509,50,F,Australia,1098.71,2021-05-17 00:00:00,Elec,3,1
8573,20,,UK,4869.4,2023-11-19 00:00:00,Home,2,Yes
2578,40,Other,Canada,4811.2,2024-12-14 00:00:00,Clothing,3,No
1879,28,M,USA,4052.15,2021-11-26 00:00:00,Beauty,,0
3162,,F,Germany,778.78,2022-09-28 00:00:00,Sports,3,No
10764,35,F,UK,1928.81,2020-07-02 00:00:00,Sports,,1
10840,64,Male,USA,1918.81,2021-03-16 00:00:00,Sports,4,1
8714,58,M,Australia,1628.35,2021-08-03 00:00:00,Sports,2,1
2359,61,Female,UK,-253.16,2023-06-27 00:00:00,Clothing,1,No
5431,46,,Germany,2439.9,2021-01-10 00:00:00,Sports,2,No
9148,200,,Australia,-99.53,2024-01-21 00:00:00,Home,2,No
4960,22,Male,Canada,3910.55,2024-10-19 00:00:00,Home,2,Yes
4811,41,M,Germany,3302.19,2023-01-16 00:00:00,Electronics,4,No
5242,46,F,Germany,1440.05,2020-12-11 00:00:00,Clothing,4,
5217,46,,USA,3059.25,2024-12-12 00:00:00,Electronics,5,1
1080,43,F,Germany,781.7,2021-12-29 00:00:00,Sports,,No
3732,57,Other,U.S.A,958.88,2021-01-24 00:00:00,,1,Yes
8833,20,Female,Canada,1227.73,2020-06-28 00:00:00,Clothing,4,0
3709,19,Male,U.S.A,3883.56,2021-09-28 00:00:00,,,1
3422,42,,Australia,658.8,2021-01-10 00:00:00,Clothing,4,No
4641,36,Other,Canada,2595.3,2020-07-01 00:00:00,Beauty,2,No
1667,57,Other,Germany,602.57,2022-04-23 00:00:00,Beauty,2,0
3496,19,Female,,1067.71,2020-11-24 00:00:00,,,Yes
4499,36,Male,Canada,795.15,2021-05-04 00:00:00,Electronics,3,
10636,18,Male,Australia,3047.53,2020-07-18 00:00:00,Electronics,3,0
10537,44,F,Ind,2397.01,2021-11-26 00:00:00,Home,3,Yes
9080,62,Male,India,3467.15,2021-04-23 00:00:00,,,Yes
7823,-1,Other,,709.69,2022-03-19 00:00:00,Home,4,No
2189,52,F,U.S.A,-449.68,2024-10-25 00:00:00,Elec,3,No
7604,58,Male,Canada,3242.8,2024-01-18 00:00:00,,1,1
9650,22,Female,UK,131.7,2022-09-18 00:00:00,Elec,,No
10404,55,Other,Canada,854.68,2022-10-13 00:00:00,,3,No
10103,21,M,Canada,1181.27,2024-01-03 00:00:00,Elec,5,Yes
2025,34,Female,,3607.41,2024-06-12 00:00:00,Home,5,No
8785,38,Female,Ind,2942.4,2024-10-26 00:00:00,Clothing,2,No
1071,,Male,USA,513.46,2021-05-13 00:00:00,Sports,4,No
6546,48,F,Canada,2788.38,2021-09-21 00:00:00,Electronics,,
3685,,F,,3394.81,2023-03-25 00:00:00,Home,5,
10385,39,Other,USA,1638.93,2024-01-22 00:00:00,,1,1
8372,28,Male,U.S.A,852.74,2024-08-21 00:00:00,Clothing,2,0
2848,51,F,UK,3234.41,2020-07-01 00:00:00,Beauty,5,Yes
3022,-1,,Germany,2859.9,2021-03-11 00:00:00,Sports,10,1
7338,32,M,USA,-71.48,2024-10-03 00:00:00,Beauty,3,Yes
4741,200,,,3166.74,2024-05-20 00:00:00,Elec,5,0
2298,27,Male,Australia,2186.85,2020-02-15 00:00:00,,5,0
5102,55,Male,,3643.53,2022-05-25 00:00:00,Beauty,2,1
1904,49,F,U.S.A,548.95,2024-11-30 00:00:00,,4,
4026,,Female,,920.19,2020-08-31 00:00:00,Sports,3,
7709,48,Male,Canada,2488.22,2020-06-04 00:00:00,Clothing,3,
5711,54,Female,Australia,2149.53,2023-11-18 00:00:00,,10,No
9021,61,Other,Ind,1625.01,2022-08-19 00:00:00,Beauty,3,No
6969,45,Other,Canada,3603.18,2020-09-05 00:00:00,Clothing,3,1
3620,48,F,India,2606.13,2022-08-02 00:00:00,Beauty,4,No
3646,23,Other,,3406.5,2024-06-18 00:00:00,Home,3,Yes
5865,31,,USA,342.9,2023-07-02 00:00:00,,4,1
8345,40,,Ind,3509.44,2023-10-17 00:00:00,Elec,2,1
3289,33,,U.S.A,2038.4,2024-10-02 00:00:00,Sports,1,0
8370,42,F,U.S.A,-314.28,2022-03-29 00:00:00,Electronics,4,0
4872,56,F,India,789.7,2021-10-07 00:00:00,Sports,3,1
10677,19,,Ind,-358.34,2021-01-11 00:00:00,Beauty,2,
8690,55,Female,,2012.81,2020-06-01 00:00:00,Beauty,2,0
2440,58,,UK,1292.34,2024-11-25 00:00:00,Elec,5,No
1765,56,Female,U.S.A,4930.97,2022-02-10 00:00:00,,5,1
5092,51,Other,U.S.A,4276.77,2020-08-27 00:00:00,Home,1,Yes
10341,57,Female,,4041.19,2024-01-23 00:00:00,Home,1,1
3666,60,Male,U.S.A,2256.14,2023-03-21 00:00:00,Sports,5,Yes
9655,42,M,Canada,3938.98,2024-01-03 00:00:00,Electronics,,0
6968,53,Male,Canada,967.78,2021-08-25 00:00:00,Elec,5,
8641,33,Male,UK,2583.57,2020-08-27 00:00:00,Sports,2,Yes
